amount,payment_method,gateway,failure_reason,network_latency,gateway_health,issuer_health,customer_action_required,previous_attempt_count,recent_gateway_success_rate,historical_recovery_rate,time_since_failure,recovered
58457.61,wallet,gateway_a,rate_limit,413,0.1107,0.6238,0,0,0.5776,0.5646,6017,1
46257.0,credit_card,gateway_b,card_expired,959,0.0165,0.7349,0,1,0.7773,0.4582,1281,0
41383.26,upi,gateway_a,rate_limit,964,0.2852,0.9701,0,2,0.5599,0.2479,3937,0
52565.07,net_banking,gateway_a,temporary_gateway_error,661,0.8877,0.2981,0,4,0.9192,0.6979,5889,0
24447.89,debit_card,gateway_a,network_timeout,651,0.714,0.4829,0,2,0.6626,0.6713,1131,0
24522.63,debit_card,gateway_c,card_expired,494,0.7031,0.3141,0,4,0.9515,0.3376,920,0
13932.46,upi,gateway_c,temporary_gateway_error,957,0.6549,0.6604,0,0,0.435,0.2556,2449,1
67541.69,upi,gateway_a,issuer_unavailable,454,0.9891,0.4873,0,0,0.7302,0.7685,1918,0
2798.2,credit_card,gateway_c,card_expired,979,0.4166,0.6736,0,4,0.4203,0.755,174,0
95920.36,upi,gateway_c,issuer_unavailable,666,0.0292,0.1017,0,3,0.4717,0.357,6902,1
24294.42,credit_card,gateway_c,rate_limit,912,0.1349,0.0767,0,4,0.4197,0.5691,785,0
41742.31,upi,gateway_b,rate_limit,583,0.0195,0.811,0,2,0.8989,0.2124,7173,0
114.44,debit_card,gateway_b,issuer_unavailable,64,0.8595,0.352,0,3,0.9951,0.8293,5785,0
40895.1,credit_card,gateway_c,authentication_required,259,0.6179,0.9687,1,2,0.7652,0.7426,6958,0
55343.66,upi,gateway_b,insufficient_funds,878,0.3919,0.3754,0,1,0.8325,0.5274,6286,0
32300.71,credit_card,gateway_a,suspected_fraud,247,0.186,0.7506,0,3,0.4142,0.4515,492,0
3995.02,wallet,gateway_b,insufficient_funds,239,0.8857,0.37,0,4,0.9728,0.8539,4197,0
14747.88,credit_card,gateway_a,temporary_gateway_error,327,0.8612,0.7992,0,2,0.7061,0.4214,3645,1
4073.17,net_banking,gateway_a,card_expired,890,0.613,0.313,0,0,0.5089,0.5912,7138,0
42410.9,upi,gateway_a,card_expired,498,0.0797,0.0636,0,3,0.985,0.6296,6117,0
94776.06,wallet,gateway_c,card_expired,307,0.4161,0.5058,0,2,0.9322,0.8407,4205,0
12917.09,net_banking,gateway_c,rate_limit,339,0.3975,0.909,0,3,0.7437,0.4525,4331,0
32450.81,upi,gateway_a,authentication_required,467,0.2038,0.0339,1,4,0.9418,0.4659,2627,0
47165.19,credit_card,gateway_b,insufficient_funds,308,0.4171,0.6987,0,0,0.3287,0.4106,995,0
98679.23,upi,gateway_c,rate_limit,243,0.9121,0.8234,0,2,0.3145,0.739,5012,1
22122.23,debit_card,gateway_b,temporary_gateway_error,441,0.2143,0.8532,0,0,0.8185,0.4219,4639,1
56378.96,net_banking,gateway_a,network_timeout,587,0.0616,0.4556,0,1,0.4276,0.598,780,1
22155.22,upi,gateway_c,insufficient_funds,193,0.7928,0.8102,0,2,0.589,0.3393,2328,0
76213.29,wallet,gateway_c,card_expired,293,0.3514,0.1941,0,3,0.9129,0.7054,2435,0
13426.94,debit_card,gateway_c,rate_limit,481,0.9331,0.6381,0,3,0.7288,0.8347,2936,1
98142.3,net_banking,gateway_c,temporary_gateway_error,604,0.6922,0.8791,0,4,0.6065,0.2926,434,0
76395.41,net_banking,gateway_a,card_expired,427,0.7528,0.5781,0,4,0.8785,0.8139,1114,0
90449.81,debit_card,gateway_a,issuer_unavailable,878,0.7076,0.7633,0,1,0.9132,0.675,5443,0
15826.36,credit_card,gateway_b,rate_limit,990,0.8789,0.2593,0,3,0.6171,0.3355,371,0
11178.46,wallet,gateway_a,card_expired,886,0.0657,0.9384,0,1,0.3187,0.3874,5761,0
44163.06,upi,gateway_c,suspected_fraud,697,0.1461,0.6325,0,0,0.714,0.6831,1905,0
76252.36,debit_card,gateway_a,card_expired,586,0.3108,0.5482,0,1,0.8514,0.816,3030,1
1190.99,net_banking,gateway_c,issuer_unavailable,750,0.8496,0.9229,0,2,0.558,0.378,85,1
77076.28,credit_card,gateway_c,card_expired,662,0.3946,0.7028,0,3,0.6165,0.4326,4109,0
46704.83,debit_card,gateway_b,rate_limit,316,0.9714,0.1865,0,3,0.4887,0.5542,4933,0
54197.1,wallet,gateway_b,card_expired,735,0.8081,0.348,0,2,0.7473,0.2123,6234,0
71824.16,upi,gateway_b,authentication_required,355,0.5268,0.4859,1,1,0.5756,0.3739,490,0
77965.7,wallet,gateway_a,network_timeout,915,0.4926,0.0506,0,2,0.5515,0.5221,3464,0
21226.14,credit_card,gateway_b,network_timeout,969,0.604,0.3679,0,0,0.8662,0.8864,3089,1
3964.15,wallet,gateway_b,network_timeout,757,0.8425,0.3053,0,1,0.7648,0.6149,6931,1
27283.53,debit_card,gateway_c,authentication_required,182,0.0923,0.8806,1,1,0.9044,0.8561,1410,1
79971.54,debit_card,gateway_a,issuer_unavailable,980,0.1466,0.3378,0,2,0.5652,0.2861,38,0
61916.19,debit_card,gateway_a,suspected_fraud,583,0.929,0.0782,0,0,0.6705,0.8725,6443,0
80327.55,upi,gateway_b,authentication_required,458,0.2505,0.1102,1,1,0.3995,0.2937,6104,1
57860.65,wallet,gateway_a,card_expired,376,0.9181,0.2827,1,3,0.7411,0.825,2579,0
72092.82,upi,gateway_a,authentication_required,224,0.888,0.5896,1,1,0.7483,0.2676,3823,0
50133.51,credit_card,gateway_c,insufficient_funds,827,0.1465,0.4022,0,3,0.4142,0.4329,4663,1
81350.56,net_banking,gateway_c,rate_limit,543,0.9779,0.1102,0,0,0.5441,0.2311,1445,1
57136.25,debit_card,gateway_a,temporary_gateway_error,496,0.9766,0.7996,0,0,0.9347,0.5693,196,0
91897.78,credit_card,gateway_b,issuer_unavailable,676,0.478,0.2684,0,3,0.4568,0.7805,5027,0
51483.83,net_banking,gateway_b,authentication_required,908,0.361,0.6211,1,0,0.5192,0.8485,3209,1
27831.78,net_banking,gateway_c,card_expired,612,0.7595,0.4518,0,1,0.675,0.5578,3545,0
76033.88,upi,gateway_a,suspected_fraud,738,0.6618,0.3944,0,4,0.3971,0.5361,5678,0
72187.7,net_banking,gateway_a,issuer_unavailable,233,0.1852,0.152,0,3,0.4252,0.6194,4302,0
20801.99,credit_card,gateway_b,issuer_unavailable,236,0.6635,0.8958,0,0,0.5891,0.7832,6186,0
24358.58,net_banking,gateway_a,suspected_fraud,48,0.1698,0.3214,0,2,0.6663,0.2226,5136,0
71925.41,wallet,gateway_b,issuer_unavailable,917,0.54,0.0554,0,0,0.6574,0.2613,7126,0
83124.06,net_banking,gateway_c,network_timeout,757,0.979,0.3835,0,3,0.5681,0.8247,5198,1
40689.51,net_banking,gateway_a,authentication_required,294,0.1135,0.0075,1,2,0.803,0.5291,1610,0
15298.46,wallet,gateway_b,issuer_unavailable,360,0.2065,0.5856,0,0,0.8594,0.2273,1541,0
91795.32,wallet,gateway_c,authentication_required,368,0.1074,0.501,1,4,0.7377,0.6063,3352,1
97038.6,credit_card,gateway_a,temporary_gateway_error,424,0.5748,0.0368,0,3,0.617,0.3732,3545,0
29142.58,wallet,gateway_b,insufficient_funds,697,0.1603,0.1041,0,3,0.6421,0.3466,1066,0
64267.4,debit_card,gateway_b,temporary_gateway_error,924,0.2775,0.2445,0,3,0.8767,0.4558,7092,1
19502.62,upi,gateway_a,authentication_required,33,0.3923,0.6613,1,1,0.4809,0.5388,5655,0
92162.8,wallet,gateway_a,issuer_unavailable,327,0.4126,0.9278,0,4,0.8016,0.5243,79,0
37127.27,wallet,gateway_a,network_timeout,475,0.4395,0.3861,0,4,0.3058,0.8069,4476,0
12010.16,credit_card,gateway_a,temporary_gateway_error,714,0.9522,0.1486,0,3,0.8737,0.585,6842,0
86259.95,credit_card,gateway_c,card_expired,699,0.3895,0.8606,0,0,0.4996,0.6028,5733,0
74022.3,net_banking,gateway_b,card_expired,654,0.8789,0.1282,0,3,0.8242,0.5386,3863,0
33556.03,debit_card,gateway_c,issuer_unavailable,427,0.6851,0.42,0,0,0.7931,0.278,980,1
8517.38,debit_card,gateway_a,authentication_required,887,0.0718,0.2367,1,1,0.897,0.8267,1227,0
84376.32,net_banking,gateway_c,temporary_gateway_error,322,0.5178,0.0074,0,0,0.5342,0.2998,3769,1
75169.36,wallet,gateway_b,suspected_fraud,791,0.6811,0.1745,0,3,0.3107,0.2353,4005,0
60063.56,net_banking,gateway_b,authentication_required,606,0.9872,0.4957,1,2,0.6237,0.4181,3312,1
31355.0,credit_card,gateway_b,rate_limit,135,0.1491,0.5809,0,1,0.6686,0.2063,1205,0
28747.43,debit_card,gateway_a,authentication_required,82,0.2396,0.7575,1,4,0.7499,0.7922,3039,0
14134.25,wallet,gateway_b,network_timeout,705,0.1826,0.644,0,3,0.5663,0.7698,6738,1
75857.42,credit_card,gateway_b,authentication_required,713,0.1911,0.2123,1,1,0.6041,0.598,6460,1
75538.28,credit_card,gateway_b,insufficient_funds,326,0.7336,0.1003,1,4,0.5742,0.8758,2995,1
82083.26,net_banking,gateway_b,suspected_fraud,361,0.6859,0.7892,0,2,0.9784,0.419,5754,0
2183.79,wallet,gateway_a,insufficient_funds,150,0.3879,0.6835,0,4,0.8477,0.3889,3866,0
86042.68,debit_card,gateway_c,rate_limit,371,0.7271,0.3866,0,3,0.4622,0.409,4545,1
4947.41,upi,gateway_b,rate_limit,992,0.2902,0.4364,0,0,0.9337,0.6862,2812,1
49660.06,net_banking,gateway_b,authentication_required,220,0.2952,0.4884,1,1,0.3375,0.4589,5307,1
21894.0,net_banking,gateway_c,network_timeout,362,0.4098,0.4232,0,2,0.8661,0.5824,781,1
622.38,debit_card,gateway_a,insufficient_funds,617,0.4775,0.3991,0,2,0.6828,0.5021,5098,0
27328.09,upi,gateway_a,insufficient_funds,241,0.4744,0.1326,1,0,0.5863,0.7675,4025,1
71427.3,net_banking,gateway_a,authentication_required,840,0.8141,0.9719,1,2,0.5354,0.8689,924,0
56961.73,wallet,gateway_a,temporary_gateway_error,951,0.4332,0.3443,0,4,0.933,0.4693,2464,0
59337.66,upi,gateway_a,authentication_required,905,0.7221,0.8008,1,2,0.3709,0.8446,3256,0
87362.14,debit_card,gateway_a,issuer_unavailable,567,0.36,0.0258,0,4,0.4454,0.2049,7082,0
86756.29,wallet,gateway_c,issuer_unavailable,450,0.8171,0.2928,0,0,0.3788,0.3091,4836,1
38950.28,wallet,gateway_b,suspected_fraud,330,0.3454,0.968,1,1,0.7018,0.5768,6678,0
84724.2,credit_card,gateway_c,issuer_unavailable,536,0.0051,0.7035,0,3,0.343,0.6709,2838,0
10892.22,wallet,gateway_b,suspected_fraud,947,0.4782,0.0537,0,4,0.363,0.2886,2976,0
95285.11,net_banking,gateway_c,card_expired,781,0.6261,0.1187,0,4,0.4119,0.5457,1732,0
3003.39,wallet,gateway_c,suspected_fraud,47,0.6242,0.093,0,3,0.3878,0.2493,5874,0
24734.02,wallet,gateway_c,suspected_fraud,493,0.1544,0.8385,0,1,0.4735,0.2771,5977,0
88518.95,upi,gateway_c,insufficient_funds,57,0.1431,0.5531,0,1,0.5616,0.5415,2502,0
32835.13,debit_card,gateway_a,card_expired,444,0.3923,0.7164,1,3,0.3967,0.5749,1065,0
78147.88,credit_card,gateway_b,issuer_unavailable,981,0.0363,0.1719,0,3,0.6529,0.4657,6481,0
80035.5,net_banking,gateway_b,issuer_unavailable,249,0.6503,0.1831,0,1,0.8567,0.5886,6041,0
83009.48,credit_card,gateway_b,authentication_required,799,0.7416,0.1441,1,1,0.4535,0.6789,1537,1
56322.83,credit_card,gateway_a,temporary_gateway_error,370,0.4806,0.7306,0,4,0.803,0.7727,6527,1
78490.21,upi,gateway_b,issuer_unavailable,66,0.3664,0.1149,0,0,0.9323,0.8432,6997,1
39003.6,upi,gateway_b,authentication_required,378,0.0147,0.5907,1,1,0.5781,0.7955,5855,1
1283.08,net_banking,gateway_c,issuer_unavailable,628,0.2941,0.8016,1,3,0.8724,0.5123,788,1
35969.73,credit_card,gateway_a,authentication_required,799,0.5299,0.1176,1,1,0.5416,0.274,2681,1
71222.55,credit_card,gateway_b,suspected_fraud,242,0.2884,0.1515,0,0,0.4351,0.5692,6693,0
13938.36,wallet,gateway_b,issuer_unavailable,607,0.505,0.4091,0,4,0.8893,0.3644,186,1
94152.75,net_banking,gateway_a,suspected_fraud,528,0.9638,0.614,0,2,0.4038,0.6411,1339,0
27893.28,wallet,gateway_c,authentication_required,474,0.1823,0.4502,1,0,0.8869,0.2443,1664,1
88447.86,net_banking,gateway_c,authentication_required,969,0.0574,0.1314,1,0,0.9686,0.8781,1784,0
46959.93,net_banking,gateway_c,temporary_gateway_error,907,0.1092,0.8024,0,1,0.698,0.5324,3275,0
12750.79,debit_card,gateway_b,network_timeout,647,0.7512,0.4953,0,2,0.8828,0.6977,3465,0
67513.76,net_banking,gateway_c,issuer_unavailable,541,0.5441,0.0782,0,3,0.9775,0.8281,1705,0
38538.11,credit_card,gateway_a,issuer_unavailable,994,0.0682,0.9012,0,1,0.9077,0.6328,4012,1
86119.67,wallet,gateway_b,card_expired,168,0.5174,0.6492,0,3,0.8724,0.3953,2549,0
6425.13,upi,gateway_c,temporary_gateway_error,96,0.9665,0.4338,0,4,0.9828,0.7398,7132,1
18270.52,debit_card,gateway_c,card_expired,137,0.374,0.2642,0,0,0.7235,0.6568,6622,0
85739.24,credit_card,gateway_a,temporary_gateway_error,58,0.675,0.1666,0,3,0.4724,0.7442,4688,0
54975.77,upi,gateway_c,temporary_gateway_error,124,0.4269,0.6601,0,3,0.6154,0.6977,2586,1
80346.31,wallet,gateway_b,temporary_gateway_error,512,0.7119,0.3115,0,1,0.4983,0.7919,4116,1
31606.01,upi,gateway_b,authentication_required,891,0.3086,0.1239,1,2,0.9026,0.4235,623,0
26378.28,wallet,gateway_c,rate_limit,640,0.5462,0.0673,0,3,0.4693,0.8014,917,1
88685.2,credit_card,gateway_b,card_expired,925,0.5431,0.3532,0,1,0.7292,0.3033,712,0
89988.77,net_banking,gateway_a,network_timeout,968,0.797,0.2673,0,4,0.4333,0.3339,6744,0
45227.54,net_banking,gateway_c,card_expired,108,0.7617,0.3384,0,2,0.8282,0.3268,4287,0
22459.56,wallet,gateway_c,suspected_fraud,746,0.4073,0.1004,0,2,0.5427,0.7543,3130,0
5379.72,upi,gateway_a,temporary_gateway_error,943,0.8994,0.648,0,1,0.7935,0.4997,5612,1
69124.32,wallet,gateway_a,temporary_gateway_error,328,0.4338,0.7293,0,1,0.3207,0.6398,6617,1
89995.82,debit_card,gateway_b,issuer_unavailable,441,0.4236,0.2778,0,1,0.5756,0.6845,3178,0
31130.98,wallet,gateway_a,card_expired,936,0.5039,0.0277,0,1,0.915,0.488,2775,0
34359.04,net_banking,gateway_a,issuer_unavailable,628,0.2916,0.3369,0,0,0.9963,0.5776,3698,0
895.79,wallet,gateway_a,temporary_gateway_error,943,0.3354,0.8257,0,0,0.5683,0.7975,6144,0
62111.37,debit_card,gateway_a,network_timeout,224,0.6599,0.9291,0,1,0.9141,0.6753,5291,1
92758.13,net_banking,gateway_b,temporary_gateway_error,729,0.268,0.8997,0,1,0.5569,0.2785,1705,0
32562.18,upi,gateway_b,authentication_required,287,0.5659,0.969,1,2,0.9865,0.7191,3345,0
19592.1,credit_card,gateway_a,suspected_fraud,744,0.1654,0.5503,0,3,0.6854,0.3527,5214,0
4049.68,net_banking,gateway_c,suspected_fraud,551,0.0818,0.1161,0,1,0.697,0.5544,5469,0
22372.58,credit_card,gateway_a,network_timeout,333,0.8643,0.147,0,0,0.8478,0.3009,993,1
50684.49,upi,gateway_b,card_expired,455,0.8551,0.5568,1,3,0.8427,0.299,2276,0
33027.02,upi,gateway_c,rate_limit,235,0.3222,0.054,0,4,0.9124,0.2999,1844,0
75277.76,net_banking,gateway_c,authentication_required,236,0.952,0.9488,1,1,0.6213,0.434,2992,1
51044.09,net_banking,gateway_b,authentication_required,897,0.4108,0.6935,1,0,0.5341,0.8381,5288,1
5068.31,upi,gateway_c,network_timeout,853,0.6103,0.2292,0,2,0.8841,0.7642,2642,1
56792.34,net_banking,gateway_a,insufficient_funds,165,0.2216,0.3241,0,2,0.4367,0.2675,6478,0
554.78,credit_card,gateway_b,suspected_fraud,686,0.1504,0.3972,0,3,0.369,0.24,6928,0
56332.23,debit_card,gateway_b,card_expired,29,0.9893,0.6518,0,0,0.5543,0.4812,5398,0
8480.85,net_banking,gateway_b,network_timeout,303,0.781,0.0688,0,4,0.3854,0.3378,3980,1
51948.73,credit_card,gateway_a,insufficient_funds,813,0.1628,0.0504,1,0,0.4411,0.4868,901,0
28352.89,credit_card,gateway_c,temporary_gateway_error,45,0.9916,0.6936,0,2,0.4981,0.7155,734,0
81206.49,debit_card,gateway_c,card_expired,835,0.6766,0.5137,0,4,0.6644,0.6274,4729,0
83313.46,credit_card,gateway_b,authentication_required,852,0.3522,0.0646,1,3,0.9127,0.605,5610,0
29073.31,net_banking,gateway_a,authentication_required,131,0.8785,0.2505,1,0,0.9126,0.4244,3123,1
7738.27,credit_card,gateway_b,temporary_gateway_error,667,0.9451,0.1217,0,1,0.9177,0.822,817,1
21585.51,debit_card,gateway_b,rate_limit,984,0.2954,0.5485,0,3,0.7724,0.4515,3785,0
86390.36,debit_card,gateway_c,card_expired,573,0.9257,0.8384,0,1,0.4533,0.8333,2427,0
83812.29,credit_card,gateway_b,network_timeout,823,0.9174,0.744,0,1,0.7258,0.8407,930,0
71214.89,wallet,gateway_b,issuer_unavailable,377,0.1936,0.0792,0,4,0.694,0.2207,1135,1
64375.57,debit_card,gateway_c,issuer_unavailable,856,0.408,0.3513,0,1,0.5508,0.6521,4293,1
84721.52,credit_card,gateway_c,suspected_fraud,223,0.7905,0.5864,0,1,0.4516,0.5091,59,0
56676.23,credit_card,gateway_c,temporary_gateway_error,844,0.0159,0.0371,0,2,0.3599,0.3493,660,0
97243.11,debit_card,gateway_c,rate_limit,458,0.5758,0.3758,0,2,0.6156,0.8662,3020,0
27739.64,credit_card,gateway_a,suspected_fraud,585,0.7066,0.4471,0,3,0.7976,0.3765,5176,1
35222.76,credit_card,gateway_c,card_expired,459,0.0895,0.6947,0,2,0.5259,0.6114,2068,0
83810.2,debit_card,gateway_b,temporary_gateway_error,368,0.8066,0.1594,0,4,0.6528,0.453,4198,1
9340.52,upi,gateway_a,rate_limit,408,0.0707,0.4328,0,2,0.7111,0.5514,3495,1
33435.31,credit_card,gateway_a,network_timeout,524,0.697,0.6475,0,2,0.4818,0.7203,2559,0
10121.02,net_banking,gateway_a,card_expired,799,0.5903,0.6538,0,0,0.6572,0.4185,3328,0
34325.17,upi,gateway_a,issuer_unavailable,246,0.6279,0.4487,0,3,0.6781,0.6425,5611,0
8988.31,net_banking,gateway_a,card_expired,300,0.7734,0.7983,0,3,0.459,0.7841,5279,0
29194.03,debit_card,gateway_c,issuer_unavailable,691,0.6807,0.6008,0,1,0.7296,0.5086,2218,0
91515.07,credit_card,gateway_c,suspected_fraud,875,0.9562,0.7376,0,4,0.6092,0.2252,381,0
6201.65,upi,gateway_c,suspected_fraud,607,0.6458,0.9807,0,4,0.8429,0.7052,5818,0
75365.5,debit_card,gateway_c,authentication_required,896,0.1634,0.0001,1,1,0.4653,0.5684,6125,0
16327.57,net_banking,gateway_c,insufficient_funds,929,0.2157,0.8259,1,4,0.3775,0.5902,1693,0
29388.46,net_banking,gateway_a,network_timeout,950,0.0136,0.3194,0,4,0.9623,0.4111,2643,1
82623.56,debit_card,gateway_c,authentication_required,598,0.4169,0.3672,1,1,0.9876,0.5151,4919,1
18043.99,debit_card,gateway_c,issuer_unavailable,668,0.0219,0.4406,1,0,0.5654,0.7286,249,0
42898.13,wallet,gateway_c,insufficient_funds,179,0.0758,0.2458,0,3,0.8312,0.6617,2003,0
46144.77,net_banking,gateway_c,rate_limit,62,0.7374,0.6611,0,2,0.6603,0.3821,1053,0
78517.98,upi,gateway_b,authentication_required,580,0.8206,0.4641,1,2,0.6378,0.8603,4156,1
55148.06,debit_card,gateway_b,insufficient_funds,107,0.8406,0.8715,0,3,0.7299,0.6151,6771,0
25875.59,upi,gateway_a,issuer_unavailable,54,0.7355,0.9578,0,0,0.479,0.4624,4291,1
98664.3,credit_card,gateway_a,authentication_required,582,0.5625,0.5777,1,0,0.577,0.8472,598,1
21360.82,debit_card,gateway_a,rate_limit,262,0.8047,0.6402,0,0,0.314,0.7337,6464,1
87583.28,wallet,gateway_a,temporary_gateway_error,333,0.0347,0.8719,0,1,0.6732,0.4628,1152,0
62496.55,wallet,gateway_a,rate_limit,951,0.0516,0.3973,0,2,0.5532,0.289,1831,0
58993.64,debit_card,gateway_a,card_expired,438,0.0046,0.5285,0,1,0.5022,0.7193,6081,0
11220.42,net_banking,gateway_b,card_expired,432,0.4002,0.2497,0,0,0.5644,0.3405,5047,0
42645.16,debit_card,gateway_b,authentication_required,102,0.7875,0.0845,1,2,0.8318,0.2875,4117,1
44665.81,wallet,gateway_b,suspected_fraud,587,0.864,0.8999,0,2,0.5273,0.7655,6065,0
64996.61,upi,gateway_c,suspected_fraud,578,0.1098,0.4387,0,2,0.6449,0.3852,387,0
46635.73,net_banking,gateway_c,suspected_fraud,576,0.6731,0.6693,0,4,0.7955,0.3873,3277,0
89660.69,net_banking,gateway_c,network_timeout,945,0.5206,0.5327,0,4,0.4885,0.6476,5597,0
25953.67,debit_card,gateway_b,authentication_required,177,0.7335,0.8226,1,3,0.9356,0.3443,1308,1
92313.36,wallet,gateway_c,authentication_required,181,0.1782,0.2929,1,0,0.5936,0.703,434,1
35792.18,debit_card,gateway_c,card_expired,943,0.745,0.3688,0,4,0.4994,0.6373,6258,0
61797.57,net_banking,gateway_b,temporary_gateway_error,414,0.1487,0.1998,0,4,0.5676,0.5726,3496,0
13817.06,credit_card,gateway_b,suspected_fraud,21,0.3198,0.1666,0,2,0.5412,0.4799,542,0
84540.52,upi,gateway_c,network_timeout,632,0.4469,0.8914,0,3,0.4541,0.8992,197,0
59193.83,upi,gateway_a,suspected_fraud,776,0.3919,0.0445,0,4,0.4697,0.5635,837,0
19320.34,debit_card,gateway_c,insufficient_funds,436,0.1366,0.25,0,1,0.7643,0.4535,5620,0
50855.72,debit_card,gateway_b,temporary_gateway_error,627,0.9556,0.8551,0,2,0.6198,0.4135,3610,1
5546.65,credit_card,gateway_a,suspected_fraud,87,0.1356,0.284,0,1,0.8467,0.4285,6057,0
79801.01,credit_card,gateway_a,network_timeout,875,0.9318,0.9665,0,0,0.6323,0.7827,2555,0
62875.69,debit_card,gateway_b,authentication_required,195,0.0018,0.3554,1,3,0.759,0.8263,6633,0
35958.29,credit_card,gateway_c,issuer_unavailable,440,0.6718,0.967,0,3,0.9206,0.3736,5451,0
77756.69,wallet,gateway_c,insufficient_funds,409,0.5831,0.7455,0,0,0.9844,0.8031,5101,1
70460.39,wallet,gateway_b,suspected_fraud,915,0.4974,0.8935,0,0,0.8585,0.3512,5922,0
70674.46,net_banking,gateway_a,rate_limit,632,0.4465,0.0649,0,3,0.8022,0.2625,3833,0
46498.86,upi,gateway_b,authentication_required,53,0.5853,0.1929,1,3,0.7423,0.7817,6568,0
25888.56,debit_card,gateway_a,rate_limit,408,0.9208,0.9252,0,2,0.4252,0.7024,5515,1
46197.95,upi,gateway_c,insufficient_funds,271,0.2083,0.1036,0,4,0.9177,0.2123,4262,1
79062.72,net_banking,gateway_b,network_timeout,53,0.7616,0.5593,0,1,0.5149,0.5082,4700,1
32887.69,debit_card,gateway_a,issuer_unavailable,894,0.4079,0.2771,0,2,0.6952,0.7885,965,0
90336.37,credit_card,gateway_b,card_expired,756,0.9685,0.8058,0,3,0.4779,0.8898,6590,0
79530.33,wallet,gateway_c,authentication_required,738,0.2301,0.3067,1,4,0.5068,0.8439,1114,0
59203.69,wallet,gateway_c,authentication_required,35,0.3376,0.3413,1,2,0.769,0.3877,3066,1
36311.22,wallet,gateway_c,suspected_fraud,515,0.5134,0.1951,0,3,0.3754,0.7656,1592,0
13546.38,debit_card,gateway_b,authentication_required,984,0.9166,0.3619,1,3,0.5011,0.4632,4643,0
8755.92,debit_card,gateway_a,issuer_unavailable,726,0.1911,0.3004,0,1,0.4595,0.3998,4340,1
80065.4,wallet,gateway_b,temporary_gateway_error,557,0.129,0.7386,0,3,0.4478,0.6862,3799,1
83037.58,wallet,gateway_b,issuer_unavailable,418,0.0402,0.9478,0,4,0.3043,0.7059,3497,0
3012.56,net_banking,gateway_a,network_timeout,625,0.9394,0.5194,0,3,0.7175,0.7923,5197,0
91824.88,wallet,gateway_c,network_timeout,82,0.2125,0.2672,0,0,0.8674,0.7579,6566,1
66636.15,credit_card,gateway_c,authentication_required,532,0.4039,0.3632,1,2,0.5838,0.8465,1162,1
62441.82,upi,gateway_a,temporary_gateway_error,394,0.2697,0.1559,0,0,0.3255,0.8468,3625,1
66900.0,credit_card,gateway_a,authentication_required,793,0.4575,0.3223,1,4,0.9094,0.4201,5148,0
66377.37,wallet,gateway_c,temporary_gateway_error,100,0.1602,0.8036,0,2,0.3585,0.2541,1671,1
41603.66,net_banking,gateway_a,temporary_gateway_error,411,0.0029,0.3653,0,0,0.3308,0.5896,2862,1
16717.78,wallet,gateway_b,network_timeout,616,0.8449,0.9163,0,3,0.4066,0.336,4525,0
36338.23,wallet,gateway_c,card_expired,801,0.6839,0.36,0,3,0.8892,0.2632,5246,0
11463.2,debit_card,gateway_a,authentication_required,198,0.8124,0.6821,1,3,0.5321,0.8387,6968,1
5110.98,wallet,gateway_a,suspected_fraud,194,0.8034,0.9353,0,4,0.3861,0.8048,6196,0
42752.43,wallet,gateway_c,suspected_fraud,785,0.6971,0.0167,0,2,0.4564,0.753,4087,0
60355.43,credit_card,gateway_b,authentication_required,993,0.5321,0.8465,1,0,0.8105,0.3445,797,1
93955.75,upi,gateway_c,rate_limit,688,0.9232,0.7384,0,4,0.5294,0.7536,6169,0
68245.68,net_banking,gateway_a,insufficient_funds,204,0.9582,0.2843,0,3,0.3152,0.3183,502,0
87934.76,debit_card,gateway_b,authentication_required,39,0.1958,0.0815,1,3,0.4667,0.8055,737,0
7658.13,debit_card,gateway_a,authentication_required,689,0.6964,0.9242,1,0,0.4811,0.8193,6618,1
